stop_id,stop_code,stop_name,stop_lat,stop_lon
3038,U01551,Prem Bari Pull,28.700017,77.158467
3039,U01381,F Block Kirti Nagar,28.6513,77.1409
3040,DC3590,New Usman Pur Pusta No-1,28.679983,77.256183
3041,U03380,Shakarpur Crossing,28.635367,77.28495
3042,U02663,Shivaji Park,28.638735,77.224176
3043,U99867A,ESI Hospital Okhla,28.51529,77.281062
3045,U01964,RK Puram Sec-3,28.55678,77.18485
3046,U02916,Delhi Gate,28.6414,77.240467
3047,DC4127,St. Lawrence School,28.6524,77.269317
3048,U01469,Inder Puri JJ Colony,28.6336,77.1479
3049,U02318,TB Hospital,28.700567,77.205017
3050,U01246,Madhuvan Chowk,28.7051,77.1298
3051,U01710,R K Puram Sec-5,28.563033,77.16825
3052,U01283,Agarsen Hospital,28.674433,77.1339
3053,U01328,Mahindra Park,28.683383,77.13695
3054,U02607,CGHC Dispensary,28.706,77.2211
3055,U00218,Dichau Chowk,28.617306,76.984157
3056,U00428,Aditi College,28.7942,77.0368
3057,U00362,Shiv Shankar Dharam Kanta,28.6836,77.0162
3058,DC4691,Tatesar Village,28.755728,76.968795
3059,DC4150,Rang Puri,28.543888,77.115903
3060,DC4542,Ramdev Chowk Pithori Jhori,28.857752,77.092856
3061,DC4442,Daulat Pur Village,28.546759,76.963266
3062,DC3905,Q Block Mangol Puri Terminal,28.687978,77.091856
3063,DC4588,Dilshad Garden GT Road (R-212),28.6765875264662,77.3129341009522
3064,DC4047,Multi Gym,28.601317,77.324867
3065,U00769,Seetapuri Extension,28.6118,77.0848
3066,DC4024,Malikpur Crossing,28.552617,76.90765
3067,U02180,Roop Nagar / Shakti Nagar,28.682,77.1983
3068,DC3716,PSRI,28.53145,77.223883
3069,U02227,Saidul-A-Jab,28.52115,77.199983
3070,U02513,Sadhna Enclave,28.5429,77.2149
3071,U02476,S J Madrasa,28.5887,77.2127
3072,U02697,Vivekanand Marg,28.64155,77.22615
3074,U01122,LIG Flats,28.6309,77.1196
3075,U02441,INA Colony,28.5759,77.2102
3076,DC3693,Govindpuri Gali No 5,28.537554,77.261339
3077,U00856,Samalkha More,28.5382,77.0913
3078,U01041,Rohini Sec 5 (Chhotu Ram Park),28.713819,77.109531
3079,U03049,Bhogal,28.5828,77.2511
3080,U02617,Lodhi Colony Market,28.585933,77.221367
3081,U00315H,Harewali Gaon,28.831167,77.007417
3082,DC4465,Mundhela Kalan School,28.605246,76.893756
3083,U03003,I T O Ring Road,28.6264,77.2466
3084,U00327,Kanjhawala Village,28.734185,77.0049
3085,U03439,Okhla Village,28.563283,77.291386
3086,U03139HT,Sarai Kale Khan ISBT,28.591383,77.257767
3087,DC4565,Panchayat Ghar,28.797807,77.031522
3088,U99833A,Punjabi Bagh,28.6755,77.1403
3089,U01802,South Moti Bagh (Ring Road),28.581667,77.174083
3090,DC3927,C-2 Keshav Puram,28.6868,77.153933
3091,U02737,Wazirabad Crossing,28.711467,77.228167
3092,U01788,Shastri Nagar Shiv Mandir,28.6717,77.1732
3093,U00647A,Surajmal Stadium,28.682083,77.073
3094,U00328,BSF Camp Chhawla,28.5542,77.0063
3095,U03039,Rajeev Nagar,28.706333,77.25085
3096,U00634,Mahaveer Enclave Part II  and  III,28.603367,77.070983
3097,DC4299,Road No-44 Crossing,28.686426,77.136168
3098,U03502,Press Apartment,28.623,77.2983
3099,DC4253,Tyag Raj Marg,28.608983,77.203067
3100,DC0016,IP College,28.6796666666667,77.2239
3101,U99794,Shivam Plywood,28.735455,77.011987
3102,DC0116,Haldiram,28.519333,77.29515
3103,DC4479,Bharthal Chowk (Bharthal Road),28.554047,77.050225
3104,U02777,Pragati Vihar,28.5873,77.2295
3105,DC3762,Ashram Ring Road,28.574933,77.261667
3106,U01850,Munirka Family Planning,28.553767,77.178867
3107,DC4777,Ghuman Hera Crossing,28.52773,76.950916
3108,U03398,Sarita Vihar,28.53205,77.286917
3109,U02385,AIIMS,28.566983,77.20795
3110,U03620,Nand Nagari Terminal,28.6916,77.310467
3111,U00987,Hari Nagar Depot,28.6239,77.1017
3112,DC4731,Gandhi Vihar Crossing (Duty ChangeOver),28.72105,77.218429
3113,U00746PM,Prehladpur Crossing,28.749319,77.084811
3114,U02038,Mohammadpur Village,28.564917,77.18915
3115,DC4339,Police Post,28.577431,77.035333
3116,U00908,B Block Mangol Puri,28.690217,77.095183
3117,DC4213,Shalimar Bagh AE Block,28.708444,77.166393
3118,U03163,Govindpuri Gali No 5,28.5377,77.261217
3119,U00234,Udaseen Ashram,28.621783,76.988067
3120,U03184,Dharampura,28.67085,77.262183
3121,U01645,CPWD Colony Vasant Vihar,28.554992,77.164466
3122,DC3527,ESI Hospital,28.5143,77.281333
3123,U00719,Palam Gaon,28.587067,77.08655
3124,U01973,Railway Museum,28.587,77.1853
3125,U00911,E Block Mangol Puri,28.695467,77.095333
3126,DC3739,Annpurna Mandir,28.7424,77.2467
3127,U01872,Shankar Road,28.638883,77.179283
3128,U03447,Sawarthya Vihar,28.639417,77.29195
3129,U99995,Haiderpur Water Works,28.7214333333333,77.1404
3130,U00402,Dwarka More Metro Station (Terminal),28.618575,77.031707
3131,U01020,Multan Nagar,28.6783,77.105783
3132,U00869,Sundar Apartments,28.665467,77.092433
3133,DC3676,Mangol Puri J Block,28.6981833333333,77.0838333333333
3134,U03404,Krishna Nagar A Block,28.661,77.2878
3135,DC4668,Nirmal Hospital,28.738428,77.004399
3136,DC4754,Kangan Heri - II,28.545303,76.987857
3137,U02292,GTB Nagar,28.698317,77.206533
3138,U03403,Patpar Ganj Xing,28.6167,77.2878
3139,DC4064,C2B Janakpuri,28.621183,77.088967
3140,U03715,Ram Prastha Temple,28.6631,77.3205
3141,U02078,Lado Sarai,28.522617,77.1937
3142,U02315,Hauz Khas,28.553,77.2049
3143,U03794,New Seema Puri Depot Cluster,28.685417,77.331117
3144,DC4202,Dwarka Sec-6 Telephone Exchange,28.593228,77.070994
3145,U00469,DPS Matiyala,28.60445,77.04625
3146,U01347,Payal Cinema,28.6309,77.1383
3147,U02277,Talkatora Road,28.6222,77.2031
3148,U00602,Nangloi,28.681803,77.067632
3149,DC4133,Le Meridian Hotel / Rajendra Prasad Road,28.619225,77.217521
3150,DC4056,Gokul Puri,28.70175,77.28245
3151,DC4010,Ujwa School,28.57058,76.907393
3153,DC4033,Kalyan Vas,28.619867,77.308767
3154,DC4156,M Block Sarojini Nagar,28.578332,77.189988
3155,U01315,Punjabi Bagh Terminal,28.667383,77.135633
3156,U02252,Roop Nagar / Kamla Nagar,28.6842833333333,77.2023166666667
3158,DC4302,Chander Lok,28.689203,77.135521
3159,U99848,High Court,28.609467,77.2379
3161,U00323,Desu Sub Station,28.72343,77.00463
3162,DC4494,Jharoda Village,28.650914,76.952987
3163,U00143,PVC Market / Sarvodya Kanya Vidhyalaya,28.688013,76.965472
3164,U00644,Dwarka Sec-1 Mahalaxmi Apartment,28.5964,77.0722
3165,U03331,Prem Nagar,28.5036,77.2801
3166,U03393,Mother Dairy,28.619117,77.286333
3167,U02654,Shivaji Park,28.6387,77.224
3168,U03081,Guru Ravi Das Ashram / Tughlaqabad Extension,28.519567,77.2543
3169,U02380,GTB Nagar / Haqiqat Nagar,28.698224,77.207503
3170,U02502,Prithvi Raj Road,28.5933,77.2143
3171,U03048,Delhi Secretariat,28.6283,77.2514
3173,U00928,Tilak Nagar,28.635737,77.096692
3174,DC3599,Jahangir Puri GT Road,28.7251,77.163217
3175,DC4594,PWD Office / Aruna Nagar Ring Road,28.7026,77.2277
3176,U00880,PS Mangol Puri,28.696733,77.092067
3177,U00348,Dariyapur Gaon,28.812601,77.009095
3178,U02812,Sheikh Sarai Phase II,28.533689,77.232139
3179,U03382,Shakarpur Crossing,28.635667,77.284783
3180,U00601,Uttam Nagar / A1 Janak Puri,28.624767,77.06775
3181,DC4471,Mundhela Khurd Village,28.617177,76.893091
3182,DC3722,Udyog Bhawan,28.610467,77.21315
3183,U01889,Natthupura,28.7692,77.1792
3184,DC3622,Millenium Depot Cluster,28.607644,77.252803
3185,DC4571,Sultan Pur Xing,28.756298,77.015464
3186,U03734,Fire Station,28.605317,77.322683
3187,DC3791,Kishan Garh,28.514545,77.164298
3188,U03726,Anand Gram Kusht Ashram,28.688683,77.319083
3189,U01087,Rohini Sec 11 Agarwal Sabha,28.734083,77.1157
3190,U02505,Safdurjung Terminal,28.579475,77.214509
3191,U03139,Sarai Kale Khan ISBT,28.587117,77.259117
3192,U02735,Central School Lodhi Road,28.584967,77.228233
3193,DC0088,Raghubir Nagar F Block,28.652233,77.10695
3194,DC4763,Baba Haridass Gitanjali Enclave,28.666525,76.954305
3195,U99980A,Nehru Vihar,28.711517,77.222267
3196,U02440,Ice Factory,28.6678,77.2101
3197,U01437,Loha Mandi,28.640217,77.1455
3199,U03238,Bharat Nagar,28.5666,77.269583
3200,U02220A,Faiz Road,28.6492,77.1998
3201,U99949RB,Rani Bagh,28.684133,77.12625
3202,U00682,Pooth Kalan,28.714233,77.076917
3203,U02523SST,Shivaji Stadium Terminal,28.6323,77.2165
3204,DC0045,Rohini Sec 23 Pkt 1 (Green Hill Aptt.),28.719367,77.084633
3205,DC3685,Shaheen Bagh Thokar No. 5,28.552475,77.299857
3206,DC4677,Tatesar Gurukul,28.758855,76.967482
3207,U99972,GGS University/ Yamuna Bazar,28.66305,77.23665
3208,NS0271,National Stadium,28.6105,77.2402
3209,DC3662,Shahadara Border (Dilshad Garden Mtr Stn),28.676167,77.321233
3210,DC4654,CRPF Camp,28.71675,77.257767
3211,U00790,Chhath Park Mangol Puri,28.692415,77.086722
3212,U01766,Sardar Patel Marg,28.5972,77.1714
3213,U03443,Arjun Nagar,28.655933,77.291417
3214,U01463,Britannia (Shakurpur),28.6803,77.1422166666667
3215,U03127,Khajuri,28.704817,77.256617
3216,U02786,Guru Govind Singh University (Kashmere Gate),28.6652,77.2303
3217,DC3808,KD Block Ashok Vihar,28.6904,77.1762
3218,U01054,Maya Enclave BSES Office,28.6204,77.110867
3219,U01120,Rohini Sec 16 (Maharaja Aggrsen Dharamsthal),28.7401,77.118733
3220,U01658,Jahangirpuri A-Block,28.7286,77.1648
3221,DC4431,Jhul-Jhuli Crossing,28.535372,76.909686
3222,DC0074,Jija Bai Udyogic Sansthan,28.5551,77.2143
3223,U00995,Rohini Sec-3/4 Xing,28.7063,77.1028
3224,DC4239,ESI Hospital,28.666467,77.309633
3225,U01298,JD Block Pitam Pura,28.7014,77.1347
3226,U00350,Baprola Village,28.640883,77.011483
3227,U01601,DCM Chemical,28.665367,77.159933
3228,U02243,PNB Geetanjali,28.529417,77.2014
3229,U03130K,Khajuri,28.7039,77.2562
3231,DC4262,Pandit Park Geeta Colony,28.655,77.276617
3233,DC3576,Metro Train Depot,28.674383,77.243117
3234,U02232,Karol Bagh Terminal,28.6484,77.2007
3236,U00846,Janak Puri B-1 Terminal,28.629833,77.0915
3237,DC3745,Balak Ram Hospital,28.7054,77.2231666666667
3238,U00732,Health Centre,28.591,77.0814
3241,U00403,Karala Village,28.7314,77.0328
3242,U01148,Rohini Depot II,28.7299,77.121433
3243,DC3768,Jag Jivan Ram Hospital,28.73575,77.172517
3244,DC4219,Shalimar Bagh BJ Block,28.712486,77.159043
3245,U03425,Madanpur Khadar Crossing,28.529383,77.288333
3246,DC4325,Goyla Village,28.587801,77.008562
3247,U01464,Swaroop Nagar GT Road,28.758033,77.147633
3248,U01242,Maya Puri Crossing Ring Road,28.638517,77.129483
3249,U99954,Lodhi Colony,28.584823,77.224524
3250,U10001,Max Muller Bhawan,28.6232,77.2251
3251,U99897,Lodi Colony Corner,28.5908,77.225
3252,U02072A,Sardar Patel Road Xing (11 Murti),28.611,77.1908
3253,DC4411,KharKhari Nahar,28.586969,76.959227
3254,U02184,Saidula Jab,28.5235,77.190783
3255,U99614,Begumpur,28.721767,77.06515
3256,U03459,Jagatpuri A Block,28.65185,77.29285
3257,U02556,South Extension,28.5689,77.2181
3258,U03164,Rampuri,28.5379,77.2613
3259,U03413,B R Ambedkar College (Loni Road Xing),28.7013,77.2884
3260,U00690,Dwarka Puri,28.6076,77.078083
3261,U00744,S Block Mangol Puri,28.69252,77.082318
3262,U02202,Guru Govind Singh Marg,28.6552,77.199
3263,U02070,Model Town II,28.70425,77.190633
3264,U01921,Mehrauli Terminal,28.5220727789095,77.1830966937688
3265,U00637,SFS Flats Sec-2 Power House,28.5999,77.0714
3266,U01831,Mohan Singh Market,28.5666,77.176
3267,U01229,ESI Hospital,28.65915,77.128767
3268,U02304,SJ Hospital,28.5697,77.204383
3269,U03188,Mata Mandir New Friends Colony,28.564313,77.264526
3270,U02064,Upper Ridge Road,28.632183,77.190317
3271,U01951,Bhartiya Sadhu Samaj,28.603917,77.1845
3272,DC0002,B-5 Rohini Som Bazar,28.71363,77.104841
3273,DC4634,Corporation Bank,28.575459,76.86678
3274,U99722,Pitam Pura KD Block,28.7002,77.1411
3275,U03340,Kanti Nagar Extension,28.6704,77.2809
3276,U02465,Udyog Bhawan,28.61275,77.211917
3277,U03705,Kalyan Puri Terminal,28.615317,77.319492
3278,DC4680,Punjab Khor Village,28.7779,76.9614
3279,U03654,R Block Dilshad Garden,28.6793,77.3145
3280,DC4139,Rohini Sec-16 Crossing,28.742233,77.12065
3282,U99932,Pant Nagar,28.583417,77.240467
3283,DC0071,Udyog Bhawan,28.6106,77.2131
3284,DC4780,Shikar Pur Village,28.529998,76.955272
3285,NS0347,East Punjabi Bagh,28.6712,77.1392
3286,DC4342,St Marry School,28.573412,77.048418
3287,DC4242,PS Chankya Puri,28.603733,77.1965
3288,U03709,Dallu Pura,28.608617,77.319983
3289,U02482,Dispensary Paharganj,28.6452,77.2133
3290,U01451,Badli Xing,28.7288,77.1463
3291,U01803,R Block Rajendra Nagar,28.63445,77.174067
3292,U02827,Central School (KV),28.5597,77.2335
3293,U00393,Mundka Village (Metro Station),28.682583,77.0299
3294,U03520,Badarpur M B Road,28.4995,77.299267
3295,U00967,G Block Hari Nagar,28.627917,77.100067
3296,U02784,Baroda House,28.615895,77.230278
3297,U01004A,D Block Janakpuri,28.6109,77.1038
3299,U01145,Geeta Ashram,28.5919,77.1211
3300,U02275,Raj Nagar,28.569617,77.20145
3301,U01115,Bobby Shop,28.62395,77.1186
3302,U02829,Kouria Bridge,28.6603,77.2337
3303,U02583,Eastern Court,28.6222,77.2192
3304,U99851,IP College,28.6196333333333,77.22395
3305,U03042,Pragati Power Station,28.6151,77.2502
3306,DC4657,Sabhapur Crossing,28.729533,77.259633
3307,DC3973,Rewla Taj Pur More,28.578167,76.996483
3308,DC3728,Pusta No 2 Sonia Vihar,28.721467,77.243933
3309,U02160,Sant Nagar A-1,28.7377,77.1973
3310,DC3579,Zero Pusta,28.677817,77.25655
3311,U99957,Jal Vihar Terminal,28.578499,77.245779
3312,DC0094,JLN Stadium (Sunehripulla Depot),28.591833,77.232383
3313,U99990,MCKR Hospital/Central School,28.564846,77.233447
3314,DC4265,Khureji Khas,28.64655,77.279117
3315,DC4514,Jharoda Border,28.65839,76.948102
3317,DC4365,Nangloi Post Office,28.67965,77.0659
3319,U01093,Kali Mata Mandir,28.697567,77.116267
3320,U02977,Police Station Nizamuddin (Dargah),28.591467,77.2451
3321,U99959,Delhi Jal Board Lajpat Nagar,28.570583,77.246683
3322,DC4036,Kalyan Vas,28.61915,77.3089
3323,DC0138,Maa Anand Mayee Marg,28.5061,77.27835
3324,U00335,Baprola School,28.63835,77.007967
3325,DC4508,Andheria More / Chhatarpur Metro Station,28.508567,77.177233
3326,U02695,Akbar Road,28.6106,77.2261
3327,DC4013,Ghumanhera Crossing,28.5352,76.909367
3328,DC3539,Nawada Gaon,28.620256,77.044304
3329,DC4531,DJB,28.815521,77.058038
3330,U03465,Prehlad Pur,28.500583,77.293883
3331,DC3990,Babar Pur Ext,28.690633,77.279833
3332,DC4554,Maharaja Agrassen School,28.835906,77.079333
3333,U02701,Nehru Vihar Xing,28.708883,77.225983
3334,U03658,Gagan Cinema,28.6954,77.3151
3335,U01341,Badli Railway Staion,28.745117,77.137367
3336,DC4577,Malik Pur Village,28.552417,76.902717
3337,U02503,PS Parliament / Jantar Mantar,28.625216,77.21398
3338,DC4053,Vijay Park,28.694417,77.280517
3339,DC0126,Akshardham Temple / Pusta Crossing,28.612617,77.281967
3340,DC4491,Jharoda Village,28.650932,76.952792
3341,U00485,Poothkhurd Village,28.772317,77.0489
3342,U00051,Rawta Crossing,28.600134,76.915856
3343,U02879,Jama Masjid,28.651317,77.237833
3344,U00764,C-2 Janakpuri,28.6216,77.0841
3345,DC0105,Jagriti Enclave,28.652867,77.307967
3346,U01671,Dhaula Kuan,28.598667,77.16315
3348,U01830,Nimri Colony,28.68105,77.175933
3349,DC3950,MTNL Saraswati Vihar / Aayuddh Bhandar,28.6881,77.1121666666667
3350,U02609,Khyber Pass,28.6906,77.2211666666667
3351,U02051,Ahinsa Sthal,28.521483,77.189733
3352,U01598,C-8 Keshav Puram,28.689131,77.159525
3353,DC3930,Shivani Apartments/ Kunj Vihar Sector-12 Dwarka,28.594217,77.035867
3354,U02683,Barakhamba Metro Station,28.6297,77.2252
3355,U01529,Sanjay Gandhi Transport Nagar,28.7395,77.1539
3356,DC3602,Sanjay Gandhi Transport Nagar,28.738233,77.15425
3357,U99830,Bamnoli Power Station,28.541946,77.018399
3358,DC4617,Rohini Sec-11 (Aggarwal Sabha),28.733817,77.115767
3359,U99601,Swami Malai Mandir,28.568467,77.164833
3360,U03352,Apollo Hospital,28.539567,77.282917
3362,U00582,Barwala School,28.759233,77.062833
3363,U02600,South Extension,28.5688,77.2206
3364,DC4468,Mundhela Kalan Village,28.60968,76.893581
3366,DC3868,Aman Puri,28.672979,77.059922
3367,U02933,CGO Complex,28.586133,77.241067
3368,U03786,New Kondali A1 Crossing,28.602845,77.32943
3369,U99631,Inder Enclave,28.701333,77.04975
3370,U99870,Sheikh Sarai Phase II,28.53305,77.230667
3371,U03574,Saini Enclave,28.649666,77.305083
3372,U02415,Shaheed Bhagat Singh Marg,28.6334,77.2092
3374,U01417,Punjabi Bagh Terminal (Rohtak Road),28.67315,77.143517
3375,U99767,Gurudwara Bangla Sahib,28.6284,77.2097
3376,U01294,Pitam Pura Power House,28.7077,77.1345
3377,U01724,Vasant Vihar Poorvi Marg,28.5613,77.169
3378,U01456,Inder Puri (Krishi Kunj),28.6372,77.1466
3379,U01345,Pitampura CD-Block,28.7063,77.1382
3380,U02096,Thana DB Gupta Road,28.6526,77.1928
3381,DC0042,Dera Satguru Sewaram Sahai Sec 24/25,28.72965,77.094683
3382,DC4697,Ladpur Village,28.739603,76.997508
3383,U00781,Dabri Xing,28.6128,77.0862
3384,U01565,Vasant Kunj sec-B1,28.522167,77.1576
3385,U01456IP,Inderpuri (Krishi Kunj),28.63765,77.146312
3386,U00890,Peera Garhi Depot,28.676017,77.093967
3387,U02084,Safdarjung Enclave,28.566217,77.1916
3388,U01125,PS Mayapuri,28.625367,77.11975
3389,U02813,ISBT Ring Road,28.669083,77.232383
3390,U01059,Puspanjali Enclave,28.6958,77.1115
3391,U01919,R K Puram Sec-3,28.558,77.1824
3392,U02640,Max Mueller Marg,28.5955,77.2235
3393,U02561,Khirki Village,28.530183,77.21835
3394,U03251,Sukhdev Vihar Depot,28.55465,77.2717
3395,U99951,Lodhi Colony,28.584867,77.224367
3396,DC4259,Mandi House,28.624995,77.230178
3397,DC3933,National Law University Delhi,28.598545,77.022579
3398,DC3953,West Enclave Terminal,28.691667,77.101167
3399,U02086,Laxmi Vihar,28.76015,77.1910833333333
3400,U02791,Guru Govind Singh University (Kashmere Gate),28.6657,77.23
3401,U00364,BakkarWala Crossing,28.6439,77.0167
3402,U01510AF,Air Force HQ / Subroto Park,28.583117,77.145967
3404,U99739,Nauroji Nagar,28.56935,77.19505
3405,DC4428,Ghuman Hera DTC Depot,28.534141,76.915295
3406,U00558,Madhu Vihar,28.5998,77.0612
3407,U01292,Naraina Vihar,28.624483,77.135217
3408,DC4328,Taj Pur More,28.58327,77.011534
3409,DC3742,Chauhan Patti (Terminal),28.754767,77.24325
3410,DC4451,Rewla Tajpur Crossing,28.572594,76.980927
3411,DC3642,I O L,28.575183,77.1169
3412,U03047,Garhi Village,28.5624,77.251417
3413,U01686,JJ Colony Wazir Pur,28.678733,77.166367
3414,DC4551,New Anaj Mandi,28.838335,77.091413
3415,U00850,Q-Block Mangolpuri,28.688,77.0906
3416,DC4030,Mitraon Village (Kair Village Road),28.608525,76.944876
3417,DC4159,KD Block Ashok Vihar,28.69125,77.17595
3418,U02951,Lajpat Nagar 2 Ring Road,28.56525,77.243
3419,U02355,Bhai Parmanand Colony,28.7103,77.2072
3420,DC3967,Kapashera More,28.5306,77.086317
3421,DC4222,Mukundpur (Changeover Point),28.725045,77.182483
3422,U01436,Loha Mandi,28.641383,77.145217
3423,U01023,Lajwanti Garden (Nangal Raya),28.614,77.1065
3424,U03444,Arjun Nagar,28.6564,77.2915
3425,U01525,Campa Cola,28.6628,77.1535
3426,U02066,Kalyan Vihar Terminal,28.6932166666667,77.1989333333333
3427,U02045,Ahinsa Sthal,28.520483,77.189433
3428,U02242,Roshnara Bagh,28.6733,77.2018
3429,U02928PM,Supreme Court / Pragati Maidan Metro Station,28.623883,77.240933
3430,DC4368,Narain DharamKanta,28.670717,77.05775
3432,DC4345,Dwarka Sec-19 Modern School,28.578167,77.0542
3433,DC3871,Kotla Vihar Phase I,28.650935,77.03028
3434,DC4199,President Cabinet Apartments,28.582753,77.062279
3435,U01487,Telephone Exchange,28.6861,77.151
3436,U02621,Firoz Shah Road,28.621,77.2215
3437,U01728,Ashok Vihar I Block,28.6853,77.169
3438,U00723,Brahm Shakti Hospital,28.7125,77.0805
3439,U02165,RML Hospital,28.624508,77.197924
3441,U00460,Industrial Area Bawana Sec 3,28.7804,77.044017
3442,U01351,Prashant Vihar F Block,28.718833,77.138783
3443,U00078,Mitraon School,28.606975,76.93931
3444,U02223,Geetanjali Enclave,28.530317,77.199633
3445,U02181,Burari Crossing,28.728567,77.199267
3446,U02923,Pant Nagar,28.5841,77.2406
3448,U02097,Thana DB Gupta Road,28.6527,77.1932
3449,U03266,Sukh Dev Vihar,28.5586,77.273
3450,DC3748,Brahm shakti hospital,28.712467,77.080633
3451,U02336,Maurice Nagar II,28.6865,77.205567
3452,U99803,Kirodi Mal College,28.683783,77.207633
3453,DC3556,Health Center,28.614117,76.985317
3454,U03642,Govt School Dilshad Garden,28.6812,77.3132
3455,U99859,Garrison Engg.,28.605202,77.146802
3456,U00724,New Dwarka Road Seetapuri,28.6093,77.0808
3457,U99807,Desu Office,28.7325,77.0284
3458,U03366,Lal Kuan,28.5026,77.284517
3460,U01183,Madipur Village,28.67555,77.125183
3461,DC4591,Majnu Ka Teela Ring Road,28.69771,77.22716
3462,U03160,Rainy Well,28.628017,77.26095
3463,U02643,Gopal Pur Crossing / Jagatpur Crossing,28.7192,77.22395
3464,DC3811,Rajghat Cluster Depot,28.643931,77.252592
3465,U02576,Windsor Place,28.6178,77.2187
3466,DC4305,Harsh Vihar,28.694736,77.134546
3467,U02470,Indra Vihar,28.7064,77.2121
3468,DC4282,Dwarka Sec 19-20 Crossing,28.576358,77.056799
3469,DC3596,ISBT Nityanand Marg,28.668217,77.2253
3470,U00307,AirForce Station (BaniCamp),28.633911,77.003107
3471,U00554,Qamruddin Nagar,28.675011,77.061622
3473,DC3725,Pusta No 1 Sonia Vihar,28.7189,77.24325
3475,U01519,Monitoring  and  Receiving Station,28.6262,77.1534
3476,U03141,East of Kailash C-Block,28.561933,77.258033
3477,DC4113,Geeta Colony,28.655133,77.2736
3478,U03742,Harsh Vihar,28.698617,77.322167
3479,U02874,Supreme Court,28.621867,77.237717
3481,DC3682,Ram Jas Road,28.65923333,77.19113333
3482,DC4760,Nanak Heri Village,28.520825,76.986148
3484,U03749,Harsh Vihar,28.698717,77.321633
3485,U03667,Gazipur Depot,28.64195,77.315817
3486,DC4557,Sanoth Xing / Ghogha Xing,28.819627,77.06351
3487,DC3659,Shiva Enclave/ New Multan Nagar,28.6772,77.111767
3488,DC3874,PS Ranhola,28.653617,77.035433
3489,DC4534,Bharat Mata School,28.832534,77.076244
3490,U00516,Karala Patshala,28.726567,77.053367
3491,U03648,Nand Nagari E-Block,28.6934,77.31375
3492,U02659,Statesman House,28.6303,77.2239
3493,U00055,Rawta Crossing,28.600355,76.915846
3494,U03059,Majeedia Hospital,28.514917,77.252817
3495,U01670,R K Puram Sec-8,28.5697,77.1656
3496,U02590,Prithviraj Road Crossing,28.597467,77.219904
3497,U02736,Shajahan Road UPSC,28.608467,77.227917
3498,U03292,Okhla Tank,28.548017,77.276567
3499,U00624,Tilak Pul,28.6213,77.07
3500,U01454,Moti Nagar Industrial Area,28.6588833333333,77.1466833333333
3501,DC4196,President Cabinet Apartments,28.582817,77.062683
3502,DC3993,Madarsa / Welcome Seelam Pur,28.680583,77.273917
3503,DC0096,Amir Khusro Park / Oberoi Hotel,28.5965,77.2407
3504,U01066,Beriwala Bagh,28.631183,77.112167
3505,U02314,CV Raman ITI,28.726517,77.204483
3506,U01610,Shalimar Bagh,28.701283,77.161967
3508,DC4050,Ganpati Mandir,28.60315,77.3247
3510,DC0108,New Rajdhani Enclave,28.642117,77.29625
3511,U00565,Kamruddin Nagar,28.6747,77.0611
3512,DC4096,Girls School Vivek Vihar,28.669433,77.3187
3513,DC3947,Shakur Basti,28.683417,77.133967
3514,DC4488,CRPF Jharoda 2,28.638323,76.960789
3515,DC0068,Khayala More/ Subhash Nagar Crossing,28.643167,77.106983
3516,U02390,Malka Ganj Terminal,28.677207,77.207926
3517,U03526,Hargovind Enclave,28.6458,77.301
3518,U02848,MCKR Hospital,28.5691,77.2354
3519,U03476,Jagatpuri F-Block,28.648036,77.295529
3520,U02642,I P College,28.6805,77.2232
3521,U00422,Dwarka Sec 13,28.605733,77.03635
3522,NS0236,Road no-44 Xing,28.6863,77.136
3523,U02896,Savitri Cinema (E Block Gurudwara),28.540617,77.239992
3524,U01843,Rajendra Place,28.6425,77.1773
3525,U00559,Barwala Village,28.760383,77.060717
3526,U01847,Munirka DDA Flats,28.555517,77.176717
3527,U02437,Aakashwani Bhawan (Imtiyaz Ali Road),28.62065,77.2098
3529,U01533,Ram Pura (Ashoka Park),28.671183,77.15675
3530,U40002A,Prince Apartment,28.6308,77.3007
3531,U02370,Gol Daak Khana,28.6731,77.2071
3532,U00738,Kapashera Border,28.521848,77.082424
3533,U00576,Lokesh Cinema Nangloi JJ Colony,28.68215,77.058833
3534,DC3785,E-2 Vasant Kunj,28.539083,77.1325
3535,U00658,Rohini Sec 20/21 More,28.7155,77.0743
3536,U99827,Shiv Murti II/NH-8 Dawrcka More,28.534917,77.108283
3537,DC4614,Vidya Marg Crossing,28.7246,77.129133
3538,DC4073,Nathu Colony,28.689441,77.301321
3539,U02263,New Police Line,28.699533,77.203017
3540,U02978,Pragati Maidan Terminal,28.6127,77.245
3541,DC4700,S Block Greater Kailash- II,28.528958,77.245044
3542,U99634,Bhagat Singh Nagar,28.7249,77.0293
3543,U02778,Krishi Vihar,28.5461,77.2297
3544,U03281,Welcome Colony,28.672683,77.279167
3545,U03323,Harkesh Nagar,28.543767,77.2793
3546,U01868,Azadpur Terminal,28.707867,77.179567
3547,U03534,Kotla Village,28.6132,77.3014
3548,U00695,District Centre Najafgarh Road,28.630283,77.07825
3549,DC0039,Rithala Village,28.725886,77.100438
3550,DC4182,Dwarka Sec-21 Metro Station (Road Crossing),28.554282,77.057417
3551,U00645,Oxford School,28.6381,77.0721
3552,U02075,Akbar Bhawan,28.5863,77.1908
3553,U02969,Ambedkar Stadium Terminal,28.639636,77.24375
